Country,Year,CBR,CDR,NetMigrations,CNMR,TPopulation1July,TFR,NetMigrations_smooth,D_UN,D_Y_UN,D_R_UN,D_UN_alt,D_Y_UN_alt,D_R_UN_alt,N_Y,N_M1,N_M2,N_R,FAT_Y,FAT_M1,FAT_M2,FAT_R,mu_Y,mu_M1,mu_M2,mu_R,MY,nu_t,N,p_y,p_m1,p_m2
France,2083,9.406,10.32,112.514,1.651,68153.316,1.6457,103.186,98.994,39.307,59.687,78.802,35.319,43.483,13462.377499999999,19464.856,14784.053,20442.03,1.425,6.59800000000007,29.820999999999913,665.527,1.0590131157102258e-4,3.3797424700780077e-4,0.0020205466167735257,0.03266960920117554,0.7595254236661191,0.009406000000000001,68153.3165,0.04702385967228997,0.04077445594621182,0.05020778049936366
France,2084,9.353,10.264,103.186,1.513,68198.943,1.6456,103.186,99.272,39.339,59.933,79.378,35.412,43.966,13463.492500000002,19405.857500000006,14818.180500000002,20511.412000000004,1.399,6.498499999999922,29.320500000000038,662.75,1.0391923714811891e-4,3.3385810817197526e-4,0.0019832518186995163,0.03242094840874414,0.7635931831407088,0.009353,68198.9425,0.04716284097845996,0.040617303781979676,0.0491855629322005
France,2085,9.308,10.231,99.337,1.456,68237.654,1.6468,99.337,99.481,39.339,60.141,79.847,35.468,44.38,13457.069999999998,19342.534499999998,14865.113,20572.936000000005,1.378,6.41050000000007,28.931499999999915,661.451,1.0235085732769559e-4,3.3033840426789017e-4,0.0019524326890200797,0.03224795055552489,0.7685193995647261,0.009308,68237.6535,0.04752409204298237,0.041023168225882825,0.04860419649969929
France,2086,9.262,10.197,105.087,1.539,68276.452,1.6472,105.087,99.745,39.335,60.411,80.371,35.519,44.852,13445.237000000001,19280.348,14901.434999999998,20649.4325,1.356,6.314500000000066,28.476499999999987,660.04,1.0076487675251747e-4,3.2645670090442736e-4,0.0019156598405945511,0.03208292681219636,0.7728820558633068,0.009262000000000001,68276.4525,0.04774398488801779,0.041538152444137603,0.049690483127642016
France,2087,9.214,10.174,104.003,1.522,68316.292,1.6463,104.003,100.067,39.326,60.741,80.804,35.54,45.265,13428.5345,19221.296499999997,14925.400499999998,20741.059999999994,1.335,6.21550000000002,27.983499999999935,659.547,9.929166737633556e-5,3.223748865943716e-4,0.0018779063895524115,0.03194019980936522,0.776503317557169,0.009214,68316.29149999999,0.04793271649544017,0.041560750528725494,0.050287555080098745
France,2088,9.184,10.166,105.02,1.536,68354.444,1.6476,105.02,100.194,39.264,60.93,80.986,35.497,45.489,13406.4625,19165.761999999995,14978.345000000001,20803.875000000004,1.315,6.125000000000114,27.645999999999958,659.829,9.792580121084694e-5,3.186569646849844e-4,0.0018522786038471773,0.03181269424031367,0.7815157571089532,0.009184,68354.4445,0.04826839601417406,0.041755940923964265,0.04837477032097042
France,2089,9.151,10.157,101.43,1.483,68389.693,1.647,101.43,100.162,39.157,61.005,81.127,35.433,45.694,13378.804999999997,19115.0345,15052.153499999997,20843.7005,1.293,6.018500000000017,27.34450000000004,660.005,9.644602369939124e-5,3.1402351756220384e-4,0.0018256022277494633,0.031725099290396616,0.7874510244802329,0.009151,68389.6935,0.04862401409913334,0.04163753163685829,0.046524634171499005
France,2090,9.134,10.164,102.206,1.494,68421.883,1.6485,102.206,100.101,39.031,61.071,81.2,35.344,45.856,13346.085500000001,19070.133500000004,15123.459499999999,20882.204,1.272,5.913000000000011,27.06000000000006,661.189,9.50757560185682e-5,3.0933765774788483e-4,0.0017977494050934349,0.031721286726414055,0.793044238520931,0.009134,68421.8825,0.0490416715415909,0.041711301145126875,0.04643501412797764
France,2091,9.119,10.193,100.067,1.462,68451.045,1.6488,100.067,100.017,38.892,61.125,81.318,35.256,46.062,13309.807,19032.251,15190.409499999998,20918.577500000003,1.254,5.815500000000043,26.82249999999999,663.826,9.39601353520476e-5,3.049532925398787e-4,0.0017735690699604803,0.031789077436462164,0.7981404564284066,0.009119,68451.045,0.04937505057325603,0.041483592472884405,0.04610883816083891
France,2092,9.11,10.237,99.131,1.448,68475.278,1.6492,99.131,99.917,38.745,61.172,81.484,35.173,46.312,13270.969,19001.032000000003,15250.7535,20952.523500000007,1.235,5.717999999999961,26.593000000000075,667.459,9.278872338269067e-5,3.0043739965388016e-4,0.001750644049457658,0.03190747554416642,0.8026276414881044,0.00911,68475.278,0.04967705541860975,0.04128907400128319,0.04600843841306533
France,2093,9.108,10.29,105.898,1.546,68498.701,1.6499,105.898,99.807,38.596,61.211,81.495,35.059,46.436,13231.666499999998,18978.601,15303.902999999998,20984.53,1.216,5.614000000000033,26.339999999999918,671.663,9.162857663219619e-5,2.95457636195762e-4,0.0017271277776537348,0.0320564250888443,0.8063767713963742,0.009108,68498.70049999999,0.0498651855809475,0.04128588026292492,0.046226229544920984
France,2094,9.111,10.346,99.993,1.459,68518.866,1.6501,99.993,99.696,38.447,61.249,81.382,34.921,46.46,13191.870499999999,18964.063499999997,15347.492000000002,21015.4395,1.195,5.509500000000003,26.0625,676.12,9.031364265415851e-5,2.9030063912508636e-4,0.0017029969413684864,0.03221992582154568,0.8092934301765022,0.009111000000000001,68518.86549999999,0.05008383942079402,0.04066230489041316,0.04587471315359857
France,2095,9.113,10.431,96.464,1.408,68529.647,1.6492,96.464,99.598,38.303,61.295,81.254,34.783,46.471,13150.826500000001,18954.036,15379.875499999996,21044.908999999996,1.179,5.41700000000003,25.835000000000036,682.381,8.937322421410975e-5,2.8564553161299164e-4,0.0016833369256683784,0.03247046058684616,0.8114301091334847,0.009113,68529.647,0.050355059299702666,0.04035801300188092,0.046074851923786735
France,2096,9.115,10.524,90.164,1.316,68529.527,1.6476,90.164,99.52,38.167,61.353,81.116,34.647,46.469,13109.3815,18947.1215,15400,21073.023500000007,1.162,5.326999999999998,25.594999999999914,689.109,8.835946546781678e-5,2.810483213179503e-4,0.0016641877237562762,0.03274468898867656,0.8127883699906605,0.009115,68529.5265,0.050561896805877596,0.03992195817318279,0.04622681974278648
France,2097,9.126,10.615,97.086,1.417,68523.856,1.6474,97.086,99.472,38.047,61.425,80.972,34.518,46.454,13070.0415,18945.257000000005,15407.429499999998,21101.128500000006,1.143,5.232999999999947,25.307999999999993,695.681,8.718946809199199e-5,2.7618971040007035e-4,0.0016433766233766229,0.03301287069698374,0.8132605168670973,0.009125999999999999,68523.85650000001,0.05062004327503933,0.039969921491187825,0.047050484340194654
France,2098,9.144,10.697,96.791,1.413,68516.588,1.6476,96.791,99.459,37.946,61.513,80.831,34.402,46.429,13034.944499999998,18948.296,15402.975,21130.37300000001,1.126,5.13900000000001,24.980999999999995,701.657,8.615121841808995e-5,2.7125522762768583e-4,0.00162136065590954,0.03325210781973106,0.8128949959405322,0.009144,68516.58850000001,0.05053948327830492,0.03954373085759721,0.04729144753419174
France,2099,9.161,10.777,94.65,1.382,68503.747,1.6473,94.65,99.495,37.868,61.626,80.707,34.302,46.405,13003.5025,18952.822,15385.833499999999,21161.589000000004,1.107,5.048999999999978,24.634000000000015,707.489,8.49255629742037e-5,2.664619552069473e-4,0.0015993014336516168,0.03348208760914915,0.8117964438224555,0.009160999999999999,68503.747,0.05048087985710234,0.039216743671752735,0.04775687600924491
France,2100,9.174,10.862,93.308,1.362,68484.558,1.6463,93.308,99.58,37.814,61.767,80.605,34.219,46.386,12975.5565,18958.350499999997,15355.909,21194.742500000004,1.092,4.964999999999918,24.283000000000015,713.551,8.397737455735484e-5,2.6196626549861114e-4,0.0015782700365241842,0.03371915974740838,0.809981279753215,0.009174,68484.5585,0.050394682123374036,0.03894522277357987,0.04834079187052202
Germany,1950,17.263,10.263,-628.404,-8.997,69847.782,2.1938,-628.404,68.864,53.699,15.166,58.771,50.489,8.282,22211.501,24227.207500000004,17136.0505,6273.023000000001,90.461,52.59149999999988,169.19850000000008,404.621,NA,NA,NA,NA,0.7073060525031619,0.017263,69847.782,NA,NA,NA
Germany,1951,16.631,10.369,-428.896,-6.146,69782.052,2.1665,-428.896,68.707,53.054,15.653,58.424,49.82,8.604,21944.6695,23884.862500000007,17478.042500000003,6474.477,84.075,51.566999999999894,171.19200000000006,416.757,0.0037852011892397547,0.002128474773660971,0.009990166637289032,0.06643638960035694,0.7317623243592044,0.016631,69782.05150000002,0.060526974851541925,0.04979017752838399,0.04044648225342211
Germany,1952,16.068,10.481,-308.326,-4.416,69826.953,2.1361,-308.326,68.865,52.725,16.141,58.362,49.445,8.917,21802.080499999993,23544.622000000003,17806.018000000007,6674.2325,77.914,50.472000000000094,173.27399999999994,430.228,0.0035504749798122956,0.0021131375573127157,0.009913810428141476,0.06644984606478639,0.7562668876145051,0.016068000000000002,69826.95300000001,0.05404196237733298,0.04887511927280332,0.0381121629325482
Germany,1953,15.753,10.608,-225.264,-3.221,69935.117,2.129,-225.264,69.15,52.529,16.621,58.412,49.195,9.218,21718.214,23220.2125,18124.75,6871.940999999999,72.967,49.43250000000012,175.31949999999995,444.14,0.0033467906881639127,0.002099524044174509,0.009846081251855406,0.0665454791992937,0.7805591787758186,0.015753,69935.1175,0.050953095536409684,0.04929348581637868,0.0374336918343564
Germany,1954,15.728,10.746,-144.791,-2.065,70104.621,2.1497,-144.791,69.122,52.075,17.047,58.197,48.711,9.485,21586.336000000003,23023.0965,18428.944,7066.244999999998,69.232,48.59500000000003,177.356,458.155,0.003187739102303716,0.002092788771851249,0.009785293590256417,0.0666703919605829,0.8004546217317032,0.015728,70104.6215,0.05353043892283203,0.050228460572442866,0.037780688177216006
Germany,1955,15.688,10.88,-83.537,-1.188,70334.152,2.1584,-83.537,68.638,51.253,17.385,57.637,47.909,9.728,21376.1185,23003.549000000006,18703.663999999997,7250.821,65.84,48.02649999999994,179.4505000000001,471.945,0.0030500776046476804,0.0020860139295337593,0.009737427168914296,0.06678865507776763,0.8130773212429088,0.015688,70334.15250000001,0.057637331416133,0.04917508824636148,0.03678953618243127
Germany,1956,15.983,11.063,-42.525,-0.602,70613.903,2.2063,-42.525,68.114,50.431,17.683,57.056,47.114,9.942,21182.9355,23081.951500000003,18921.608999999997,7427.406999999998,63.43,47.74400000000003,181.34099999999995,488.699,0.002967330107194157,0.0020755058273834188,0.009695479987236725,0.06739912625066873,0.8197577661490189,0.015983,70613.90299999999,0.058659094699886775,0.04717673170376904,0.03667443231483975
Germany,1957,16.358,11.406,291.569,4.102,71088.146,2.256,291.569,68.037,49.836,18.201,56.794,46.501,10.293,21083.061,23060.365999999998,19244.6765,7700.0425,63.124,48.84450000000004,190.32849999999996,508.533,0.0029799458153474527,0.002116133897950528,0.010058790454870936,0.068467097602164545,0.8345347380869845,0.016358,71088.146,0.056264757321949015,0.06308663828853481,0.04982487088037806
Germany,1958,16.325,11.21,202.769,2.828,71694.673,2.2618,202.769,67.984,49.28,18.703,56.572,45.933,10.64,21032.648999999998,23111.905999999988,19567.6535,7982.464500000001,60.641,45.803999999999974,186.836,510.448,0.0028762901174549556,0.0019862650922366095,0.009708451061778046,0.06629158215685173,0.8466481950904443,0.016325,71694.67299999998,0.05455967629415884,0.05445316797877428,0.038758613762617244
Germany,1959,17.183,11.39,106.158,1.469,72241.718,2.3595,106.158,67.486,48.532,18.954,56.04,45.216,10.825,20933.3825,23426.23,19706.730000000003,8175.375,61.469,46.486999999999966,189.28499999999997,525.61,0.0029225515055188727,0.002011387550641647,0.009673362214840935,0.06584557939468443,0.8412249858385239,0.017183,72241.7175,0.060369336556655204,0.043919963423137184,0.03509427260447869
Germany,1960,17.414,11.885,212.666,2.921,72811.64,2.3807,212.666,66.845,47.699,19.146,55.37,44.418,10.952,20815.888500000005,23955.584999999995,19684.678999999996,8355.488000000001,59.8,46.389999999999986,196.44000000000005,562.766,0.002856681188527463,0.001980258880750338,0.009968168234912643,0.06883672002813326,0.8217156458504353,0.017414000000000002,72811.6405,0.06285230151147324,0.04066519745366639,0.03949124327298396
Germany,1961,18.081,11.455,27.534,0.375,73376.116,2.4654,27.534,66.441,46.993,19.448,54.815,43.71,11.104,20716.983999999997,24652.600000000002,19432.7945,8573.736999999996,58.583,45.703500000000076,193.2544999999999,543.003,0.002814340593724836,0.0019078432023263087,0.00981750832716144,0.06498758660176401,0.7882655176330285,0.018081,73376.1155,0.06518236163114091,0.02678474651654306,0.03557458426832861
Germany,1962,17.869,11.767,276.505,3.737,73997.003,2.462,276.505,66.809,46.953,19.855,54.898,43.601,11.298,20828.623000000003,25325.6625,19034.777,8807.940499999995,53.943,44.77750000000003,196.72450000000003,575.262,0.0026038056504749923,0.001816339858676165,0.010123325289113722,0.067095829974724,0.7516003579373294,0.017869,73997.003,0.05529645665940046,0.028566593700846847,0.046598228981915006
Germany,1963,18.162,11.897,205.976,2.757,74698.01,2.5229,205.976,67.736,47.468,20.268,55.475,43.998,11.477,21138.988999999998,25948.258,18584.812500000004,9025.950000000003,52.731,43.89250000000004,199.2495,592.784,0.0025316603982894112,0.0017331234671551057,0.010467656122265053,0.06730109041949141,0.7162258252557842,0.018161999999999998,74698.0095,0.0470908023293718,0.020545348753897404,0.04050688739279657
Germany,1964,17.959,11.491,69.825,0.927,75313.485,2.5251,69.825,68.856,48.098,20.758,56.186,44.489,11.697,21452.829999999998,26379.592,18222.584000000003,9258.478999999992,49.172,43.960000000000036,195.75599999999997,576.553,0.002326128274157293,0.0016941407010829025,0.010533116758643647,0.0638772649970363,0.6907833904330287,0.017959,75313.48499999999,0.04628833255036477,0.022083160750540762,0.03979012715950215
Germany,1965,17.294,11.874,338.258,4.453,75966.964,2.4875,338.258,70.533,49.204,21.329,57.352,45.401,11.951,21918.8425,26456.000500000002,18090.882,9501.239,45.618,42.96600000000001,197.164,616.3,0.0021264327363802356,0.001628759080125273,0.010819760797919766,0.06656600938447886,0.6838101624620093,0.017294,75966.964,0.03686417640889349,0.038276725795834986,0.05181824979322376
Germany,1966,17.12,11.846,134.107,1.75,76611.031,2.5031,134.107,72.655,50.652,22.004,58.871,46.608,12.263,22475.2895,26305.449500000002,18066.7965,9763.4955,45.506,44.148000000000025,192.822,625.081,0.0020761132801606656,0.0016687329590880534,0.010658518473560327,0.06578941967463402,0.6868081269624379,0.01712,76611.031,0.03187218593682582,0.03549710485075015,0.04258360226328376
Germany,1967,16.455,11.836,-174.155,-2.263,76970.791,2.4386,-174.155,74.713,51.921,22.792,60.265,47.627,12.638,22874.097499999996,26083.487500000003,17971.952,10041.254000000003,43.085,44.674999999999955,187.05600000000004,636.183,0.001916994217137893,0.001698317301135643,0.01035357873212332,0.06515934789953044,0.6890164515002067,0.016454999999999997,76970.791,0.036428519201276786,0.031243469726871836,0.04038690617370958
Germany,1968,15.512,12.585,293.307,3.793,77321.279,2.3412,293.307,76.225,52.799,23.425,61.283,48.323,12.96,23166.556,26053.9915,17822.51,10278.221499999998,41.236,45.005499999999984,188.84849999999994,697.998,0.0018027377910756917,0.0017254402809440256,0.010507957065543016,0.06951303094215124,0.6840606361601062,0.015512,77321.279,0.037609195728574435,0.04363196869253006,0.06113233609749246
Germany,1969,14.459,12.638,584.017,7.493,77944.02,2.1997,584.017,76.901,53.112,23.79,61.739,48.559,13.179,23401.385000000002,26406.786500000002,17653.925,10481.923999999995,40.622,47.321000000000026,189.005,708.143,0.0017534760022162982,0.0018162668088688072,0.010604847465368234,0.06889742549331129,0.6685374231355261,0.014459,77944.0205,0.03636869343293829,0.03939658816043581,0.056446503498160105
Germany,1970,13.369,12.477,-273.498,-3.497,78205.102,2.0242,336.015,77.393,53.156,24.237,61.997,48.543,13.454,23434.3895,26614.750499999995,17470.935,10685.027500000002,38.29,48.47199999999998,181.25099999999998,707.748,0.0016362279412094624,0.001835588741553236,0.010266895322145074,0.06752081011081557,0.6564380530262722,0.013368999999999999,78205.1025,0.041482122107922244,0.016692872116965317,0.025067746128099214
Germany,1971,12.757,12.312,450.328,5.748,78345.872,1.9511,450.328,77.863,53.144,24.72,62.287,48.49,13.798,23408.863,26729.437999999995,17318.900999999998,10888.670000000004,36.903,47.96499999999992,172.91600000000005,706.774,0.0015747369906948076,0.001802196116773664,0.009897352374100186,0.06614620318010411,0.6479336003996793,0.012757,78345.87199999999,0.042087121262215955,0.04786674564514523,0.07172366519550921
Germany,1972,11.323,12.252,336.015,4.268,78719.918,1.7261,336.015,78.021,52.913,25.108,62.412,48.274,14.138,23397.847499999996,27019.725,17199.625999999997,11102.720000000003,32.816,48.13300000000004,168.51300000000003,715.044,0.0014018621921107403,0.001800748672680662,0.00973000538544565,0.06566862619585309,0.6365581440965812,0.011323,78719.9185,0.036965050744070985,0.032282938708101526,0.04698143425243912
Germany,1973,10.22,12.19,386.881,4.899,78966.972,1.5506,386.881,77.913,52.431,25.482,62.283,47.825,14.458,23271.763500000005,27271.469500000003,17113.685,11310.0535,30.318,47.368499999999926,162.45850000000007,722.484,0.0012957602189688606,0.001753108145993341,0.009445467011898986,0.06507270290523402,0.6275307240044399,0.01022,78966.9715,0.03847719612113864,0.03656778768362704,0.052997319073681284
Germany,1974,10.13,12.113,-15.126,-0.191,78996.693,1.5209,-15.126,77.808,51.898,25.91,62.128,47.322,14.807,23057.3275,27382.000499999995,17045.990499999996,11511.373999999998,28.346,46.649,155.96799999999996,725.957,0.0012180426292145842,0.0017105422206896478,0.009113642094031761,0.0641868758622583,0.622525388530323,0.01013,78996.69249999999,0.04237003445377064,0.029837754848341006,0.042389813841671925
Germany,1975,9.919,12.589,-207.74,-2.64,78701.865,1.4772,-207.74,77.717,51.347,26.37,62.013,46.81,15.203,22739.005000000005,27304.783,16980.0735,11678.003499999999,27.656,47.86900000000003,155.49700000000007,759.733,0.001199445165533603,0.001748192211157108,0.009122203840252058,0.06599846378025769,0.6218717614419422,0.009919,78701.86499999999,0.04658973130808398,0.03271649903400924,0.04729928676819859
